enzymes	genes	shortNames	MWs	subSystems	Std	HiT	LpH	Osm
W0TC09	KLMA_50533	KLMA_50533	75.0614	Glycolysis / Gluconeogenesis // Propanoate metabolism // Propanoate metabolism // Other reactions // Propanoate metabolism // Propanoate metabolism	0.000683775112958694	0.000565150351041182	0.000659202682754066	0.000612578779479166
W0TC15	KLMA_50296	KLMA_50296	29.09591	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	0.000237241608160631	0.000128858923033152	0.00014030075211499	0.000203003769507843
W0TC20	KLMA_50301	KLMA_50301	64.72548	Pyruvate metabolism	7.25362316614025e-05	NaN	6.89769397476112e-05	NaN
W0TC56	KLMA_40342	KLMA_40342	57.41743	Glycine, serine and threonine metabolism	7.68494332225753e-05	4.38380004415451e-05	2.48913892820476e-05	4.22260079191259e-05
W0TC58	KLMA_50578	KLMA_50578	36.67453	Pantothenate and CoA biosynthesis	6.97890300420832e-06	NaN	NaN	NaN
W0TC80	KLMA_50361	KLMA_50361	63.08367	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0.000452641966147306	NaN	0.000977953904410917	NaN
W0TC82	KLMA_30424	KLMA_30424	63.62016	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	3.01947738215424e-05	0.000150064620827624	5.93180335650068e-05	8.34952345441572e-05
W0TC91	KLMA_50608	KLMA_50608	34.31869	Aminobenzoate degradation // Aminobenzoate degradation	0.000165786880860831	4.46810383945134e-05	NaN	4.686017919527e-05
W0TC93	KLMA_40624	KLMA_40624	41.68754	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0.00245244240014155	0.00242317041137147	0.00222590957504652	0.00339600197543407
W0TC97	KLMA_50613	KLMA_50613	55.88885	Purine metabolism	NaN	NaN	NaN	NaN
W0TC99	KLMA_50381	KLMA_50381	75.20431	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Other reactions	NaN	NaN	NaN	NaN
W0TCB1	KLMA_30449	KLMA_30449	33.59473	Cysteine and methionine metabolism	NaN	NaN	NaN	NaN
W0TCB9	KLMA_50019	KLMA_50019	49.7957	Alanine, aspartate and glutamate metabolism	0.000864326142743344	NaN	0.00198656403708857	0.00128296161732507
W0TCC2	KLMA_40417	KLMA_40417	94.71454	Oxidative phosphorylation	NaN	7.4395711870565e-05	0.000127866177931698	8.63753617499361e-05
W0TCC3	KLMA_50024	KLMA_50024	35.00563	Arginine and proline metabolism	NaN	NaN	NaN	NaN
W0TCE4	KLMA_50431	KLMA_50431	124.63344	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	0.000550649904993202	0.000528880033900714	0.000982485981265329	0.000489353232049394
W0TCG0	KLMA_40467	KLMA_40467	10.41007	Oxidative phosphorylation	NaN	NaN	NaN	NaN
W0TCG5	KLMA_40472	KLMA_40472	173.86784	Starch and sucrose metabolism // Starch and sucrose metabolism	5.26089822047408e-05	0.000700057182484451	0.000743670783277097	0.000450100105434087
W0TCH2	KLMA_50084	KLMA_50084	97.98989	Histidine metabolism // Histidine metabolism	NaN	NaN	NaN	NaN
W0TCH5	KLMA_50471	KLMA_50471	115.55221	Sulfur metabolism	0.000361420158381265	0.000106740723307574	0.000339932289971845	0.000486606900542396
W0TCH6	KLMA_40487	KLMA_40487	39.15131	Thiamine metabolism // Thiamine metabolism	NaN	NaN	NaN	NaN
W0TCI5	KLMA_30504	KLMA_30504	34.04981	Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism	NaN	NaN	NaN	NaN
W0TCJ1	KLMA_40502	KLMA_40502	24.48973	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TCJ3	KLMA_50104	KLMA_50104	107.11707	Aminoacyl-tRNA biosynthesis	0.000858810722316304	0.000882741784048709	0.0014291459614545	0.0016031356739409
W0TCK2	KLMA_40512	KLMA_40512	38.80727	Purine metabolism	NaN	NaN	NaN	NaN
W0TCL8	KLMA_50129	KLMA_50129	91.86585	Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TCL9	KLMA_30539	KLMA_30539	74.755	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	NaN	NaN	NaN	NaN
W0TCM6	KLMA_40537	KLMA_40537	37.30115	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TCM8	KLMA_60086	KLMA_60086	39.42131	Fatty acid elongation // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Other reactions // Other reactions // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids	0.000102175870221274	0.000131823232262136	5.48683684249253e-05	NaN
W0TCN2	KLMA_60091	KLMA_60091	21.41652	Glycerophospholipid metabolism	NaN	NaN	NaN	NaN
W0TCN8	KLMA_40552	KLMA_40552	56.00582	Thiamine metabolism // Thiamine metabolism	4.79852431359423e-05	8.01350065236351e-05	NaN	7.05577428305504e-05
W0TCN9	KLMA_50536	KLMA_50536	40.79437	Inositol phosphate metabolism // Inositol phosphate metabolism // Other reactions // Inositol phosphate metabolism // Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TCQ7	KLMA_50144	KLMA_50144	26.112	N-Glycan biosynthesis // N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0TCR6	KLMA_50154	KLMA_50154	86.08497	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	0.000498003965977352	NaN	0.000573293242326181	0.000830869648743299
W0TCR9	KLMA_60131	KLMA_60131	32.25118	Other reactions	NaN	0.00106881888382124	0.00107464241172536	0.000702793446069167
W0TCS1	KLMA_40587	KLMA_40587	20.06405	Purine metabolism // Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TCS6	KLMA_40592	KLMA_40592	38.01394	Other reactions // Other reactions	NaN	NaN	NaN	NaN
W0TCT3	KLMA_50581	KLMA_50581	44.05447	Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism	NaN	NaN	NaN	NaN
W0TCV6	KLMA_30634	KLMA_30634	36.47411	Pentose phosphate pathway // Pentose phosphate pathway	0.00165168208748799	0.00122407714894406	0.00201663484234615	0.00117140706567425
W0TCW2	KLMA_60176	KLMA_60176	44.55057	Taurine and hypotaurine metabolism	NaN	NaN	NaN	NaN
W0TCW7	KLMA_60181	KLMA_60181	47.63589	Arginine and proline metabolism // Arginine and proline metabolism	0.000576885253655954	0.000588480647254438	0.00118006975738661	0.000663095525150872
W0TCX6	KLMA_30654	KLMA_30654	76.35222	Other reactions // Other reactions	0.000713419257563049	0.000498475001072393	0.00089495548814697	0.000436898958560229
W0TCY6	KLMA_50631	KLMA_50631	56.65527	Pentose phosphate pathway	0.00046285308335433	0.000723470321298019	0.000737153951459251	0.000977700020565787
W0TCY7	KLMA_50229	KLMA_50229	23.70088	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Drug metabolism - other enzymes // Drug metabolism - other enzymes	NaN	NaN	NaN	NaN
W0TCY9	KLMA_50022	KLMA_50022	152.18867	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	NaN	2.12212575792983e-05	NaN	NaN
W0TCZ2	KLMA_60206	KLMA_60206	16.40846	Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TCZ7	KLMA_50032	KLMA_50032	61.38088	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	NaN	NaN	1.98518206629429e-05	5.96214239096045e-05
W0TCZ9	KLMA_30679	KLMA_30679	33.59291	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN	NaN
W0TD16	KLMA_50269	KLMA_50269	49.14455	Tryptophan metabolism	0.000192113005619719	0.000369823887660533	0.000240851057711104	0.00027765765752262
W0TD19	KLMA_50274	KLMA_50274	71.14111	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0.00010882809730294	0.000325497517312947	NaN	0.000265647770943058
W0TD23	KLMA_30709	KLMA_30709	80.9266	Porphyrin and chlorophyll metabolism	0.000812955949849255	0.000961056173415819	0.00140383713201121	0.00100159593591638
W0TD26	KLMA_50284	KLMA_50284	37.23274	Steroid biosynthesis	NaN	NaN	NaN	NaN
W0TD28	KLMA_50067	KLMA_50067	48.82012	Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism	0.000186296113393306	0.000166972372547365	0.00046911423447644	0.000288271393786001
W0TD31	KLMA_30719	KLMA_30719	60.45189	Glycolysis / Gluconeogenesis	NaN	NaN	NaN	NaN
W0TD38	KLMA_60261	KLMA_60261	27.28355	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NaN	NaN	NaN	NaN
W0TD39	KLMA_50304	KLMA_50304	236.66299	Alanine, aspartate and glutamate metabolism	0.00221919266985402	0.00284214423675218	0.00537475944633472	0.00304222616542552
W0TD40	KLMA_50082	KLMA_50082	32.92178	Methane metabolism	0.000234331001627231	0.000539849384591497	0.000668053341900445	0.000378831905676265
W0TD45	KLMA_50087	KLMA_50087	52.24672	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	5.45817075691801e-05	0.000193190123325695	0.000118834785945995	0.000167243849068644
W0TD46	KLMA_60271	KLMA_60271	41.78311	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation	0.000590200076753931	0.00121251628968434	0.00136682169956398	0.00113813684516049
W0TD54	KLMA_60281	KLMA_60281	43.74157	Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TD58	KLMA_60286	KLMA_60286	44.79123	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	NaN	NaN	NaN	NaN
W0TD69	KLMA_50117	KLMA_50117	48.92378	Arginine and proline metabolism	8.05208440318814e-05	NaN	NaN	2.65251150104693e-05
W0TD74	KLMA_50349	KLMA_50349	100.28196	Glutathione metabolism	NaN	NaN	NaN	NaN
W0TD76	KLMA_60301	KLMA_60301	57.17638	Aminoacyl-tRNA biosynthesis	0.000112838966541224	0.000144319683840241	0.000183996181648776	0.000169310369468779
W0TD84	KLMA_40055	KLMA_40055	36.82353	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0.000559615540396312	0.000500288194796178	0.000477390938437691	0.00027329542869313
W0TD85	KLMA_50364	KLMA_50364	62.85855	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	NaN	NaN	NaN	NaN
W0TD86	KLMA_60009	KLMA_60009	70.84559	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	NaN	NaN	NaN	NaN
W0TD95	KLMA_60019	KLMA_60019	30.9586	Carbon fixation in photosynthetic organisms	5.3559347377349e-05	NaN	7.08400271768784e-05	2.17185414542524e-05
W0TD99	KLMA_60024	KLMA_60024	25.86081	Pentose phosphate pathway // Pentose phosphate pathway	NaN	NaN	NaN	NaN
W0TDA2	KLMA_50384	KLMA_50384	48.05189	Fructose and mannose metabolism // Fructose and mannose metabolism	0.000398613222683516	0.000547445915886973	0.000362624314001941	0.000417386473224353
W0TDA7	KLMA_50389	KLMA_50389	106.6718	Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TDB2	KLMA_40090	KLMA_40090	25.14839	Fatty acid biosynthesis	1.94624758841733e-05	NaN	4.22585449789703e-05	NaN
W0TDC6	KLMA_40105	KLMA_40105	55.25973	Starch and sucrose metabolism	NaN	NaN	NaN	NaN
W0TDD2	KLMA_50419	KLMA_50419	62.47529	Glyoxylate and dicarboxylate metabolism // Methane metabolism	0.00161849495282009	0.00603827704263917	0.00324797760154365	0.0029164013688598
W0TDD4	KLMA_40110	KLMA_40110	55.73704	beta-Alanine metabolism // beta-Alanine metabolism	0.000916708338445974	0.00107383766103862	0.0010383429499494	0.00140725904577806
W0TDD9	KLMA_40115	KLMA_40115	37.13459	Porphyrin and chlorophyll metabolism // Porphyrin and chlorophyll metabolism	0.000342320264666437	0.000335045225465497	0.000550655655557361	0.000191193692038044
W0TDE8	KLMA_50434	KLMA_50434	26.45099	Inositol phosphate metabolism	NaN	NaN	NaN	NaN
W0TDE9	KLMA_40125	KLMA_40125	26.99533	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	0.00131337165028595	0.00208131426602869	0.00216897535654466	NaN
W0TDF9	KLMA_50177	KLMA_50177	166.84423	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Other reactions	NaN	NaN	NaN	NaN
W0TDG7	KLMA_60401	KLMA_60401	57.78731	Glyoxylate and dicarboxylate metabolism // Methane metabolism	0.00159305940940842	0.00168620961538056	0.00241690330067946	0.00183501055105607
W0TDH2	KLMA_50459	KLMA_50459	15.63537	Pyrimidine metabolism	7.44107643586932e-05	2.58581536149013e-05	3.41932614770417e-05	5.04789554957316e-05
W0TDH3	KLMA_60406	KLMA_60406	41.8941	Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TDH4	KLMA_50192	KLMA_50192	26.47977	N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0TDI0	KLMA_60114	KLMA_60114	46.63013	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	4.72919614210386e-06	NaN	NaN	NaN
W0TDJ3	KLMA_60426	KLMA_60426	44.52576	Glycerolipid metabolism // Glycerolipid metabolism // Other reactions	NaN	NaN	NaN	NaN
W0TDJ9	KLMA_50217	KLMA_50217	36.16883	Glycerolipid metabolism // Other reactions	4.88309863885968e-05	4.93935166378042e-05	NaN	4.5188935898834e-05
W0TDL8	KLMA_60451	KLMA_60451	29.41236	Glycerolipid metabolism	4.89019383047309e-05	0.000169583394871971	8.72802485423936e-05	NaN
W0TDM8	KLMA_60461	KLMA_60461	102.148	Glycolysis / Gluconeogenesis // Galactose metabolism	0.000594276679866625	0.00100256041644361	0.000772284208989376	0.000695151076122192
W0TDN5	KLMA_60164	KLMA_60164	29.97555	Porphyrin and chlorophyll metabolism	NaN	NaN	NaN	NaN
W0TDP3	KLMA_60476	KLMA_60476	85.70472	Aminoacyl-tRNA biosynthesis	0.000423212415701214	0.000525834130334849	0.000488777932011456	0.000486156184491352
W0TDP7	KLMA_60481	KLMA_60481	35.40084	Pyruvate metabolism // Pyruvate metabolism // Pyruvate metabolism	0.00028766190076121	0.000160448761063794	0.00015518676717142	NaN
W0TDP8	KLMA_40220	KLMA_40220	36.94681	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0.000821556877830541	0.00049913833350108	0.000344901159294703	0.000275322911028325
W0TDQ2	KLMA_40225	KLMA_40225	28.10945	Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism	NaN	NaN	NaN	NaN
W0TDS0	KLMA_50297	KLMA_50297	63.26654	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	0.000214574221447661	0.000150224221361148	0.000207391415883473	0.000168334201454542
W0TDS2	KLMA_40245	KLMA_40245	170.86954	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TDT2	KLMA_60219	KLMA_60219	54.80433	Glycolysis / Gluconeogenesis // Purine metabolism // Purine metabolism	0.00169497510025323	0.00279932230363887	0.00193855517672135	0.00229220922454857
W0TDU0	KLMA_50317	KLMA_50317	24.45647	Purine metabolism // Purine metabolism	NaN	NaN	NaN	NaN
W0TDV7	KLMA_60506	KLMA_60506	39.06708	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	NaN	NaN	NaN	NaN
W0TDV8	KLMA_50609	KLMA_50609	63.11168	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0TDW1	KLMA_50347	KLMA_50347	80.65898	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	4.1292069432599e-05	0.00014888838210433	0.000232127335147915	0.000144734422280326
W0TDW6	KLMA_50619	KLMA_50619	46.27908	Drug metabolism - cytochrome P450	1.4396882300937e-05	1.23927400648386e-05	1.49641785204946e-05	NaN
W0TDX2	KLMA_50362	KLMA_50362	48.31322	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	NaN	NaN	NaN	NaN
W0TDX5	KLMA_60279	KLMA_60279	39.27062	Sulfur metabolism // Other reactions	0.000286343620832259	8.50830914681398e-05	0.000334271376427761	NaN
W0TDX8	KLMA_60284	KLMA_60284	124.12526	Purine metabolism	NaN	NaN	NaN	NaN
W0TDY2	KLMA_60541	KLMA_60541	115.20596	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Lysine degradation	0.0014531515923723	0.00184967010242447	0.00166811575157719	0.00237530403147207
W0TDY6	KLMA_60294	KLMA_60294	20.25643	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	NaN	NaN	NaN	NaN
W0TE02	KLMA_40290	KLMA_40290	34.13948	Other reactions // Other reactions // Other reactions // Other reactions	4.14709674695086e-05	9.81171617350113e-05	6.66539675793828e-05	2.0435230342721e-05
W0TE06	KLMA_70014	KLMA_70014	93.14776	Purine metabolism	1.04394137324473e-05	NaN	NaN	2.96646563197938e-05
W0TE11	KLMA_50412	KLMA_50412	27.64629	Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism	NaN	NaN	NaN	NaN
W0TE16	KLMA_40310	KLMA_40310	37.74232	Pentose and glucuronate interconversions // Other reactions // Other reactions	NaN	NaN	NaN	NaN
W0TE22	KLMA_70034	KLMA_70034	28.97239	Fructose and mannose metabolism // Fructose and mannose metabolism	0.000530092845627866	0.000791039300822181	0.000719983789630877	0.000637506804487348
W0TE45	KLMA_60032	KLMA_60032	33.10663	Cyanoamino acid metabolism	NaN	NaN	NaN	NaN
W0TE50	KLMA_60037	KLMA_60037	247.24352	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	0.000976047455704648	0.000720803342207325	0.00112161380320028	0.000592494866837257
W0TE54	KLMA_50452	KLMA_50452	45.4365	Cysteine and methionine metabolism // Cysteine and methionine metabolism	6.45960862670779e-06	NaN	NaN	NaN
W0TE67	KLMA_40365	KLMA_40365	33.24605	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism	9.81922274375354e-05	6.27304840252773e-05	NaN	9.95328703291549e-05
W0TE72	KLMA_50467	KLMA_50467	25.75787	Riboflavin metabolism	9.80367616251282e-05	9.68708402789236e-05	6.27945407324312e-05	9.83537930254527e-05
W0TE79	KLMA_60067	KLMA_60067	72.13883	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	NaN	NaN	NaN	NaN
W0TE83	KLMA_50477	KLMA_50477	29.02273	Histidine metabolism // Histidine metabolism	NaN	NaN	NaN	NaN
W0TE86	KLMA_70104	KLMA_70104	81.59678	Other reactions // Other reactions	NaN	NaN	NaN	NaN
W0TE88	KLMA_60077	KLMA_60077	11.20787	Pyrimidine metabolism	0.000105366532054311	5.36029406669128e-05	6.68643972173359e-05	NaN
W0TE93	KLMA_60082	KLMA_60082	22.83618	Cysteine and methionine metabolism // Cysteine and methionine metabolism	NaN	NaN	NaN	NaN
W0TEA1	KLMA_50492	KLMA_50492	61.84823	Glycerophospholipid metabolism // Glycerophospholipid metabolism	5.51905328570062e-05	NaN	0.000110448388050409	NaN
W0TEB9	KLMA_60419	KLMA_60419	58.62592	N-Glycan biosynthesis // N-Glycan biosynthesis	NaN	NaN	NaN	NaN
W0TED6	KLMA_60434	KLMA_60434	29.98962	Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	7.75007296815545e-05	NaN	NaN	1.43776541085093e-05
W0TED9	KLMA_70159	KLMA_70159	52.63046	Fructose and mannose metabolism	NaN	NaN	NaN	NaN
W0TEE1	KLMA_40445	KLMA_40445	117.38347	Terpenoid backbone biosynthesis	0.000758194320110569	0.000758194320110569	0.000549701405234267	0.000549701405234267
W0TEE2	KLMA_60439	KLMA_60439	96.78517	Other reactions // Other reactions	NaN	0.000488869738205255	NaN	NaN
W0TEG0	KLMA_70179	KLMA_70179	61.62031	Glyoxylate and dicarboxylate metabolism // Propanoate metabolism // Propanoate metabolism	NaN	NaN	NaN	NaN
W0TEG4	KLMA_40470	KLMA_40470	48.11142	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Glutathione metabolism // Glutathione metabolism	0.00205296861018129	0.00206790647850877	0.00178360236235245	0.00148978706863795
W0TEG5	KLMA_70184	KLMA_70184	46.30329	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis	NaN	NaN	NaN	NaN
W0TEG9	KLMA_60167	KLMA_60167	36.08887	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0.00189333597251262	0.0018307997905809	0.00294378407382921	0.00162011174731867
