enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6CBH3	YALI0C18755g	COQ1	Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CBI1	YALI0C18535g	YALI0_C18535g	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	0
Q6CBI6	YALI0C18425g	YALI0_C18425g	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CBJ6	YALI0C18205g	COQ5	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	0	Inf	0
Q6CBK6	YALI0C17941g	YALI0_C17941g	  //  	Inf	Inf	Inf	Inf	Inf	0
Q6CBL1	YALI0C17831g	YALI0_C17831g	Cysteine and methionine metabolism // Glutathione metabolism	Inf	0	Inf	0	Inf	0
Q6CBN4	YALI0C16995g	YALI0_C16995g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycolysis // Pyruvate metabolism	Inf	0	Inf	0	Inf	0
Q6CBP5	YALI0C16753g	YALI0_C16753g	beta-Alanine metabolism	Inf	Inf	Inf	0	Inf	0
Q6CBQ9	YALI0C16434g	YALI0_C16434g	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CBT9	YALI0C15554g	YALI0_C15554g	Thiamine metabolism // Thiamine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CBV3	YALI0C15224g	YALI0_C15224g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6CBY1	YALI0C14520g	YALI0_C14520g	Glycerolipid metabolism	Inf	0	Inf	0	Inf	0
Q6CBY8	YALI0C14344g	YALI0_C14344g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CBZ7	YALI0C14036g	YALI0_C14036g	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CC16	YALI0C13508g	YALI0_C13508g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	Inf	Inf	Inf	0	Inf	0
Q6CC22	YALI0C13354g	YALI0_C13354g	Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CC28	YALI0C13090g	YALI0_C13090g	Amino sugar and nucleotide sugar metabolism // Galactose metabolism	Inf	0	Inf	0	Inf	0
Q6CC38	YALI0C12771g	YALI0_C12771g	Folate biosynthesis // One carbon pool by folate // Folate biosynthesis // One carbon pool by folate // One carbon pool by folate // One carbon pool by folate	Inf	Inf	Inf	Inf	Inf	Inf
Q6CC39	YALI0C12749g	PUS1	  //  	Inf	Inf	Inf	Inf	Inf	Inf
Q6CC60	YALI0C12210g	YALI0_C12210g	Oxidative phosphorylation // Sulfur metabolism	Inf	0.449380746090702	Inf	0.31061423493357	Inf	0.296109072459445
Q6CC71	YALI0C11880g	YALI0_C11880g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose and glucuronate interconversions // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose and glucuronate interconversions // Pentose phosphate pathway	Inf	Inf	Inf	Inf	Inf	Inf
Q6CC91	YALI0C11407g	YALI0_C11407g	Biosynthesis of secondary metabolites // Fatty acid biosynthesis // Fatty acid metabolism // Propanoate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Propanoate metabolism // Pyruvate metabolism	Inf	0	Inf	0	Inf	0
Q6CC93	YALI0C11363g	YALI0_C11363g	Glutathione metabolism // Taurine and hypotaurine metabolism // Glutathione metabolism // Glutathione metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCB3	YALI0C10901g	YALI0_C10901g	One carbon pool by folate // Pyrimidine metabolism	Inf	Inf	Inf	0.0156780648818763	Inf	Inf
Q6CCB9	YALI0C10780g	YALI0_C10780g	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	0
Q6CCG2	YALI0C09636g	YALI0_C09636g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0	Inf	0	Inf	0
Q6CCI5	YALI0C09119g	YALI0_C09119g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCJ7	YALI0C08811g	YALI0_C08811g	Lysine degradation	Inf	0	Inf	0	Inf	0
Q6CCN0	YALI0C08074g	YALI0_C08074g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCQ8	YALI0C07414g	YALI0_C07414g	Glycine, serine and threonine metabolism // Pyrimidine metabolism // Glycine, serine and threonine metabolism // Pyrimidine metabolism // Glycine, serine and threonine metabolism // Pyrimidine metabolism	Inf	0	Inf	0	Inf	0
Q6CCR8	YALI0C07128g	YALI0_C07128g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	Inf	Inf	Inf	0.00984843575419609	Inf	0.0206290146118744
Q6CCS2	YALI0C06996g	YALI0_C06996g	Pantothenate and CoA biosynthesis	Inf	0	Inf	0	Inf	0
Q6CCS4	YALI0C06952g	YALI0_C06952g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0	Inf	0.0167373320798763	Inf	0
Q6CCT2	YALI0C06776g	YALI0_C06776g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism	Inf	0.0277902744051946	Inf	0.020540741207368	Inf	0.029837206977399
Q6CCU3	YALI0C06490g	MPG1	Amino sugar and nucleotide sugar metabolism // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	Inf	0.000591053752404232	Inf	0.00113466313946684	Inf	0.00109331193516188
Q6CCU5	YALI0C06446g	YALI0_C06446g	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism	Inf	0	Inf	0	Inf	Inf
Q6CCU7	YALI0C06369g	GPD	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis	Inf	0.0149488988236678	Inf	0.0249661361336224	Inf	0.015127861129816
Q6CCV0	YALI0C06303g	YALI0_C06303g	Glycerophospholipid metabolism // Phosphonate and phosphinate metabolism	Inf	Inf	Inf	Inf	Inf	0
Q6CCV1	YALI0C06281g	YALI0_C06281g	Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCW0	YALI0C06083g	HEM1	Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCW6	YALI0C05951g	YALI0_C05951g	Biosynthesis of unsaturated fatty acids // Fatty acid metabolism // Biosynthesis of unsaturated fatty acids // Fatty acid metabolism // Fatty acid elongation	Inf	0.99	Inf	0.99	Inf	0.989999999999997
Q6CCY8	YALI0C05467g	YALI0_C05467g	Glutathione metabolism // Glutathione metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CCZ6	YALI0C05258g	YALI0_C05258g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CD21	YALI0C04433g	YALI0_C04433g	Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0	Inf	0	Inf	0
Q6CD33	YALI0C04180g	YALI0_C04180g	AGE-RAGE signaling pathway in diabetic complications // Inositol phosphate metabolism // Phosphatidylinositol signaling system // AGE-RAGE signaling pathway in diabetic complications // Inositol phosphate metabolism // Phosphatidylinositol signaling system	Inf	Inf	Inf	Inf	Inf	Inf
Q6CD53	YALI0C03674g	YALI0_C03674g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6CD74	YALI0C03179g	YALI0_C03179g	Autophagy - yeast // Sphingolipid metabolism	Inf	Inf	Inf	0	Inf	0
Q6CD79	YALI0C03025g	YALI0_C03025g	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	Inf	0	Inf	0	Inf	0
Q6CD80	YALI0C03003g	YALI0_C03003g	Peroxisome // Peroxisome	Inf	0	Inf	0	Inf	0
Q6CDC5	YALI0C01716g	YALI0_C01716g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	0	Inf	0	Inf	0
Q6CDD3	YALI0C01411g	YALI0_C01411g	MAPK signaling pathway - yeast // Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDE7	YALI0C01111g	YALI0_C01111g	Biosynthesis of secondary metabolites // Riboflavin metabolism	Inf	Inf	Inf	0	Inf	0
Q6CDI5	YALI0C00253g	YALI0_C00253g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0.302867850782806	Inf	0.355303081736339	Inf	0.407898098055942
Q6CDI7	YALI0C00209g	YALI0_C00209g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerolipid metabolism	Inf	0.99	Inf	0.99	Inf	0.989999999999996
Q6CDK2	YALI0B23298g	YALI0_B23298g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDK7	YALI0B23188g	YALI0_B23188g	Biosynthesis of secondary metabolites // Purine metabolism // Purine metabolism	Inf	0.124360598558614	Inf	0.0591487234324224	Inf	0.0598076192170831
Q6CDL9	YALI0B22924g	HAM1	Purine metabolism // Pyrimidine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDM0	YALI0B22902g	BNA5	Tryptophan metabolism // Tryptophan metabolism	Inf	Inf	Inf	0	Inf	0
Q6CDN6	YALI0B22550g	YALI0_B22550g	Synthesis and degradation of ketone bodies	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDN8	YALI0B22506g	YALI0_B22506g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	1	Inf	1	Inf	1
Q6CDQ7	YALI0B22066g	YALI0_B22066g	Oxidative phosphorylation // Purine metabolism // Pyrimidine metabolism	Inf	0	Inf	0	Inf	0
Q6CDR5	YALI0B21846g	YALI0B21846g	Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDR7	YALI0B21780g	YALI0_B21780g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDT1	YALI0B21428g	YALI0_B21428g	Alanine, aspartate and glutamate metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics	Inf	0.0151596313398373	Inf	0.0145120773159245	Inf	0.0153624511704089
Q6CDX6	YALI0B20438g	YALI0_B20438g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbon metabolism // Glycine, serine and threonine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CDY7	YALI0B20196g	YALI0_B20196g	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	Inf	0	Inf	0	Inf	0
Q6CDZ3	YALI0B20020g	YALI0_B20020g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.00841736346830007	Inf	0	Inf	0.00821179303331337
Q6CDZ4	YALI0B19998g	YALI0_B19998g	Alanine, aspartate and glutamate metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Nitrogen metabolism	Inf	0	Inf	0	Inf	0
Q6CDZ5	YALI0B19976g	YALI0_B19976g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CE35	YALI0B18898g	YALI0_B18898g	Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CE40	YALI0B18759g	YALI0_B18759g	Longevity regulating pathway - multiple species // Meiosis - yeast // Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CE59	YALI0B18348g	YALI0_B18348g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	Inf	0.00100860216225814	Inf	0.00191795303507707	Inf	0.0017366257366547
Q6CE86	YALI0B17688g	TSC10	Sphingolipid metabolism	Inf	Inf	Inf	0	Inf	0
Q6CE87	YALI0B17666g	YALI0_B17666g	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // 2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0.150729976311991	Inf	0.274494826044042	Inf	0.168387615992626
Q6CE88	YALI0B17644g	ERG27	Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CE97	YALI0B17402g	YALI0_B17402g	Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	Inf	0.143371790858709	Inf	0.18555020301353	Inf	0.152543105686439
Q6CEA0	YALI0B17336g	YALI0_B17336g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEA6	YALI0B17204g	YALI0_B17204g	Biosynthesis of antibiotics // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEE3	YALI0B16324g	YALI0_B16324g	Amino sugar and nucleotide sugar metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEE8	YALI0B16214g	YALI0_B16214g	Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEE9	YALI0B16192g	YALI0B16192g	Fructose and mannose metabolism // Fructose and mannose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEF2	YALI0B16126g	YALI0_B16126g	Biosynthesis of antibiotics // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEF3	YALI0B16104g	GUA1	Purine metabolism	Inf	0.766769429804614	Inf	0.679235360499382	Inf	0.7181184180681
Q6CEF6	YALI0B16038g	YALI0_B16038g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEG2	YALI0B15884g	COQ3	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEH1	YALI0B15664g	YALI0_B15664g	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	Inf	Inf	0
Q6CEH4	YALI0B15598g	YALI0_B15598g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glutathione metabolism // Pentose phosphate pathway	Inf	0.0100030636648453	Inf	0.00629219345803638	Inf	0
Q6CEI8	YALI0B15304g	YALI0_B15304g	Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	Inf	0.804077164004913	Inf	0.989999999999921	Inf	0.795785265702251
Q6CEJ7	YALI0B15125g	YALI0_B15125g	 	Inf	0	Inf	0	Inf	0
Q6CEK6	YALI0B14927g	RBK1	Pentose phosphate pathway // Pentose phosphate pathway	Inf	Inf	Inf	0	Inf	Inf
Q6CEL0	YALI0B14839g	YALI0_B14839g	 	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEL5	YALI0B14729g	YALI0_B14729g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEM0	YALI0B14619g	YALI0_B14619g	Arginine biosynthesis // Atrazine degradation // Arginine biosynthesis // Atrazine degradation // Valine, leucine and isoleucine degradation	Inf	Inf	Inf	0	Inf	Inf
Q6CEM4	YALI0B14531g	YALI0_B14531g	Glycerolipid metabolism // Glycerolipid metabolism // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism //   // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism //  	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEM5	YALI0B14509g	YALI0_B14509g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism	Inf	0.0378337796305324	Inf	0.0462512432822314	Inf	0.0497384585704069
Q6CEM7	YALI0B14465g	YALI0_B14465g	Carbon metabolism // One carbon pool by folate	Inf	Inf	Inf	0.0218967400397992	Inf	Inf
Q6CEN0	YALI0B14399g	YALI0_B14399g	Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	0.00101462674986351	Inf	0.00210678198944108	Inf	0.00134252758967799
Q6CEN5	YALI0B14289g	YALI0_B14289g	Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CEQ0	YALI0B13970g	YALI0_B13970g	Biosynthesis of secondary metabolites // Glycerophospholipid metabolism	Inf	0	Inf	0	Inf	0
Q6CER7	YALI0B13552g	YALI0_B13552g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	Inf	Inf	Inf	1	Inf	Inf
Q6CES1	YALI0B13464g	YALI0_B13464g	  //   //   //  	Inf	0	Inf	0	Inf	0
Q6CES3	YALI0B13420g	MEU1	Cysteine and methionine metabolism // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Nicotinate and nicotinamide metabolism // Purine metabolism // Pyrimidine metabolism	Inf	0	Inf	0	Inf	0
Q6CEX7	YALI0B12078g	YALI0_B12078g	One carbon pool by folate	Inf	Inf	Inf	0	Inf	Inf
Q6CF09	YALI0B11286g	YALI0_B11286g	Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system	Inf	Inf	Inf	Inf	Inf	Inf
Q6CF18	YALI0B11044g	NTE1	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6CF43	YALI0B10406g	YALI0_B10406g	Lysine degradation // Lysine degradation	Inf	0	Inf	0	Inf	0
Q6CF46	YALI0B10340g	YALI0_B10340g	Peroxisome // Peroxisome	Inf	0	Inf	0	Inf	0
