enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6CBK6	YALI0C17941g	YALI0_C17941g	  //  	0	0	0	0	0	0
Q6CBL1	YALI0C17831g	YALI0_C17831g	Cysteine and methionine metabolism // Glutathione metabolism	0	0	0	0	0	0
Q6CBN4	YALI0C16995g	YALI0_C16995g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Gluconeogenesis // Glycolysis // Pyruvate metabolism	0	0	0	0	0	0
Q6CBP5	YALI0C16753g	YALI0_C16753g	beta-Alanine metabolism	0	0	0	0	0	0
Q6CBQ9	YALI0C16434g	YALI0_C16434g	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	5.95500508480894e-09	5.31531921492e-09	5.36900393899069e-09	5.31531921492e-09	5.36900393899069e-09	5.31531921492e-09
Q6CBT9	YALI0C15554g	YALI0_C15554g	Thiamine metabolism // Thiamine metabolism	0	0	0	0	0	0
Q6CBV3	YALI0C15224g	YALI0_C15224g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CBY1	YALI0C14520g	YALI0_C14520g	Glycerolipid metabolism	0	0	0	0	0	0
Q6CBY8	YALI0C14344g	YALI0_C14344g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6CBZ7	YALI0C14036g	YALI0_C14036g	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6CC16	YALI0C13508g	YALI0_C13508g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	0	0	0	0	0	0
Q6CC22	YALI0C13354g	YALI0_C13354g	Pyrimidine metabolism	0	0	0	0	0	0
Q6CC28	YALI0C13090g	YALI0_C13090g	Amino sugar and nucleotide sugar metabolism // Galactose metabolism	0	0	0	0	0	0
Q6CC38	YALI0C12771g	YALI0_C12771g	Folate biosynthesis // One carbon pool by folate // Folate biosynthesis // One carbon pool by folate // One carbon pool by folate // One carbon pool by folate	1.03637080289055e-07	9.2504398635e-08	9.34386930612136e-08	9.2504398635e-08	9.34386930612136e-08	1.74676490604e-08
Q6CC39	YALI0C12749g	PUS1	  //  	0	0	0	0	0	0
Q6CC60	YALI0C12210g	YALI0_C12210g	Oxidative phosphorylation // Sulfur metabolism	7.44338886032669e-06	6.8018730373769e-06	7.14223893015749e-06	6.15059131660409e-06	7.14131939513496e-06	5.62873782218554e-06
Q6CC71	YALI0C11880g	YALI0_C11880g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose and glucuronate interconversions // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose and glucuronate interconversions // Pentose phosphate pathway	3.20716637794536e-08	2.17511008651149e-08	6.63538755834652e-08	6.86527933803401e-09	4.09730571781381e-08	1.20759858806398e-08
Q6CC91	YALI0C11407g	YALI0_C11407g	Biosynthesis of secondary metabolites // Fatty acid biosynthesis // Fatty acid metabolism // Propanoate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Biotin metabolism // Fatty acid biosynthesis // Fatty acid metabolism // Propanoate metabolism // Pyruvate metabolism	7.48340779427988e-11	0	6.74700446974537e-11	0	6.74700446974537e-11	0
Q6CC93	YALI0C11363g	YALI0_C11363g	Glutathione metabolism // Taurine and hypotaurine metabolism // Glutathione metabolism // Glutathione metabolism	0	0	0	0	0	0
Q6CCB3	YALI0C10901g	YALI0_C10901g	One carbon pool by folate // Pyrimidine metabolism	2.48291361470817e-08	2.2161993579e-08	2.23858297141479e-08	2.2161993579e-08	2.23858297141479e-08	2.2161993579e-08
Q6CCB9	YALI0C10780g	YALI0_C10780g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CCG2	YALI0C09636g	YALI0_C09636g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	3.16184737386946e-06	0	0	0	0	0
Q6CCI5	YALI0C09119g	YALI0_C09119g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	0	0	0	0	0	0
Q6CCJ7	YALI0C08811g	YALI0_C08811g	Lysine degradation	0	0	0	0	0	0
Q6CCN0	YALI0C08074g	YALI0_C08074g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6CCQ8	YALI0C07414g	YALI0_C07414g	Glycine, serine and threonine metabolism // Pyrimidine metabolism // Glycine, serine and threonine metabolism // Pyrimidine metabolism // Glycine, serine and threonine metabolism // Pyrimidine metabolism	0	0	0	0	0	0
Q6CCR8	YALI0C07128g	YALI0_C07128g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	3.33708184462918e-08	2.9787940908e-08	3.00869693869005e-08	2.9787940908e-08	3.00869693869005e-08	2.9787940908e-08
Q6CCS2	YALI0C06996g	YALI0_C06996g	Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6CCS4	YALI0C06952g	YALI0_C06952g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	1.08141536330836e-07	0	9.74998889606136e-08	9.6530905944e-08	9.74998889606136e-08	0
Q6CCT2	YALI0C06776g	YALI0_C06776g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism	1.12106612607317e-07	7.2120059404119e-07	8.06702168126454e-07	4.53559645927396e-07	8.06813334701393e-07	7.62346942843419e-07
Q6CCU3	YALI0C06490g	MPG1	Amino sugar and nucleotide sugar metabolism // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	1.75404686743885e-08	1.5653154528e-08	1.5814402181582e-08	1.5653154528e-08	1.5814402181582e-08	1.5653154528e-08
Q6CCU5	YALI0C06446g	YALI0_C06446g	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism	0	0	0	0	0	0
Q6CCU7	YALI0C06369g	GPD	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Gluconeogenesis // Glycolysis	1.91573721993067e-06	2.08306133457052e-06	1.89172276635701e-06	2.38293809765249e-06	1.89181977702949e-06	3.03982254756668e-06
Q6CCV0	YALI0C06303g	YALI0_C06303g	Glycerophospholipid metabolism // Phosphonate and phosphinate metabolism	0	0	0	0	0	0
Q6CCV1	YALI0C06281g	YALI0_C06281g	Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6CCW0	YALI0C06083g	HEM1	Biosynthesis of secondary metabolites // Glycine, serine and threonine metabolism // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6CCW6	YALI0C05951g	YALI0_C05951g	Biosynthesis of unsaturated fatty acids // Fatty acid metabolism // Biosynthesis of unsaturated fatty acids // Fatty acid metabolism // Fatty acid elongation	8.86142737488846e-06	7.90953400149345e-06	7.98942029490853e-06	7.90953400149345e-06	7.98942029490853e-06	7.90953400149342e-06
Q6CCY8	YALI0C05467g	YALI0_C05467g	Glutathione metabolism // Glutathione metabolism	0	0	0	0	0	9.69566575095735e-08
Q6CCZ6	YALI0C05258g	YALI0_C05258g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tyrosine metabolism	6.25553445862881e-07	5.57052805277092e-07	5.63995977678458e-07	2.13995650276128e-07	5.63995977678458e-07	5.57052805277094e-07
Q6CD21	YALI0C04433g	YALI0_C04433g	Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	0	0	0	0	0	0
Q6CD33	YALI0C04180g	YALI0_C04180g	AGE-RAGE signaling pathway in diabetic complications // Inositol phosphate metabolism // Phosphatidylinositol signaling system // AGE-RAGE signaling pathway in diabetic complications // Inositol phosphate metabolism // Phosphatidylinositol signaling system	0	0	0	0	0	0
Q6CD53	YALI0C03674g	YALI0_C03674g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6CD74	YALI0C03179g	YALI0_C03179g	Autophagy - yeast // Sphingolipid metabolism	0	0	0	0	0	0
Q6CD79	YALI0C03025g	YALI0_C03025g	Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fatty acid degradation // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Histidine metabolism // Lysine degradation // Pyruvate metabolism // Tryptophan metabolism // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycolysis // Histidine metabolism // Phenylalanine metabolism // Tyrosine metabolism // beta-Alanine metabolism	2.18561542859386e-06	0	0	0	0	0
Q6CD80	YALI0C03003g	YALI0_C03003g	Peroxisome // Peroxisome	0	0	0	0	0	0
Q6CDC5	YALI0C01716g	YALI0_C01716g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6CDD3	YALI0C01411g	YALI0_C01411g	MAPK signaling pathway - yeast // Starch and sucrose metabolism	1.91649924906852e-05	1.50395769436675e-05	1.72790650398777e-05	1.62380026548725e-05	1.72790650398777e-05	1.60548433426305e-05
Q6CDE7	YALI0C01111g	YALI0_C01111g	Biosynthesis of secondary metabolites // Riboflavin metabolism	0	0	0	0	0	0
Q6CDI5	YALI0C00253g	YALI0_C00253g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Butanoate metabolism // C5-Branched dibasic acid metabolism // Pantothenate and CoA biosynthesis // Valine, leucine and isoleucine biosynthesis	3.16184737386946e-06	2.82237983379e-06	2.85070638278677e-06	2.82237983379e-06	2.85070638278677e-06	2.82237983379e-06
Q6CDI7	YALI0C00209g	YALI0_C00209g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerolipid metabolism	1.6101512646682e-05	1.4371890257241e-05	1.45170463488391e-05	1.4371890257241e-05	1.45170463488391e-05	1.43718902572409e-05
Q6CDK2	YALI0B23298g	YALI0_B23298g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Steroid biosynthesis	1.03714197304837e-05	9.2573231751e-06	9.35082213916851e-06	9.2573231751e-06	9.35082213916851e-06	9.2573231751e-06
Q6CDK7	YALI0B23188g	YALI0_B23188g	Biosynthesis of secondary metabolites // Purine metabolism // Purine metabolism	1.90361032329717e-07	3.39824950106323e-07	1.71628591051237e-07	3.39824950106339e-07	1.71628591051261e-07	3.39824950106389e-07
Q6CDL9	YALI0B22924g	HAM1	Purine metabolism // Pyrimidine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	0	0	0	0	0	0
Q6CDM0	YALI0B22902g	BNA5	Tryptophan metabolism // Tryptophan metabolism	0	0	0	0	0	0
Q6CDN6	YALI0B22550g	YALI0_B22550g	Synthesis and degradation of ketone bodies	0	0	0	0	0	0
Q6CDN8	YALI0B22506g	YALI0_B22506g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	7.75803399358182e-06	0	1.29567331200689e-05	0	2.33941309571831e-05
Q6CDQ7	YALI0B22066g	YALI0_B22066g	Oxidative phosphorylation // Purine metabolism // Pyrimidine metabolism	0	0	0	0	0	0
Q6CDR5	YALI0B21846g	YALI0B21846g	Phenylalanine, tyrosine and tryptophan biosynthesis	0	0	0	0	0	0
Q6CDR7	YALI0B21780g	YALI0_B21780g	Pentose and glucuronate interconversions // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Gluconeogenesis // Glycerolipid metabolism // Glycolysis // Pentose and glucuronate interconversions //   // Glycerolipid metabolism	0	0	0	0	0	0
Q6CDT1	YALI0B21428g	YALI0_B21428g	Alanine, aspartate and glutamate metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics	3.56651832169281e-07	3.182769651204e-07	3.21555576274802e-07	3.182769651204e-07	3.21555576274802e-07	3.182769651204e-07
Q6CDX6	YALI0B20438g	YALI0_B20438g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Carbon metabolism // Glycine, serine and threonine metabolism	1.87757743944583e-07	1.05543876039401e-07	3.79067887314033e-08	2.4572425539789e-07	3.79067887314052e-08	3.42617193715601e-07
Q6CDY7	YALI0B20196g	YALI0_B20196g	Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism // Biosynthesis of secondary metabolites // Biosynthesis of unsaturated fatty acids // Fatty acid elongation // Fatty acid metabolism	1.0173983777325e-06	0	0	0	0	0
Q6CDZ3	YALI0B20020g	YALI0_B20020g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	0	9.6530905944e-08	0	0	0	9.6530905944e-08
Q6CDZ4	YALI0B19998g	YALI0_B19998g	Alanine, aspartate and glutamate metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Nitrogen metabolism	0	0	0	0	0	0
Q6CDZ5	YALI0B19976g	YALI0_B19976g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6CE35	YALI0B18898g	YALI0_B18898g	Biosynthesis of secondary metabolites // Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6CE40	YALI0B18759g	YALI0_B18759g	Longevity regulating pathway - multiple species // Meiosis - yeast // Purine metabolism // Purine metabolism	0	0	0	0	0	0
Q6CE59	YALI0B18348g	YALI0_B18348g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Fructose and mannose metabolism	2.43698711815322e-08	2.17477290096e-08	2.19717586304194e-08	2.17477290096e-08	2.19717586304194e-08	2.17477290096e-08
Q6CE86	YALI0B17688g	TSC10	Sphingolipid metabolism	0	0	0	0	0	0
Q6CE87	YALI0B17666g	YALI0_B17666g	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // 2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	1.85077924144065e-06	1.6520697765e-06	1.66865366124467e-06	1.6520697765e-06	1.66865366124467e-06	1.6520697765e-06
Q6CE88	YALI0B17644g	ERG27	Biosynthesis of antibiotics // Steroid biosynthesis // Biosynthesis of antibiotics // Steroid biosynthesis	1.83987535470566e-06	1.6422361839576e-06	1.65882276941557e-06	1.6422361839576e-06	1.65882276941557e-06	1.6422361839576e-06
Q6CE97	YALI0B17402g	YALI0_B17402g	Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism // Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	2.10226928621841e-06	1.87647712352059e-06	1.89539587586922e-06	1.87647712352068e-06	1.89539587586949e-06	1.87647712352094e-06
Q6CEA0	YALI0B17336g	YALI0_B17336g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	3.68821953339345e-09	3.2922327438e-09	3.32528098979569e-09	3.2922327438e-09	3.32528098979569e-09	3.2922327438e-09
Q6CEA6	YALI0B17204g	YALI0_B17204g	Biosynthesis of antibiotics // Steroid biosynthesis	4.02116140739242e-11	3.589208773227e-11	3.62545978183659e-11	3.589208773227e-11	3.62545978183659e-11	3.589208773227e-11
Q6CEE3	YALI0B16324g	YALI0_B16324g	Amino sugar and nucleotide sugar metabolism	3.12119921676944e-08	2.785365795564e-08	2.81405819987599e-08	2.785365795564e-08	2.81405819987599e-08	2.785365795564e-08
Q6CEE8	YALI0B16214g	YALI0_B16214g	Cysteine and methionine metabolism	0	0	0	0	0	0
Q6CEE9	YALI0B16192g	YALI0B16192g	Fructose and mannose metabolism // Fructose and mannose metabolism	0	0	0	0	0	0
Q6CEF2	YALI0B16126g	YALI0_B16126g	Biosynthesis of antibiotics // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Terpenoid backbone biosynthesis	0	0	0	0	0	0
Q6CEF3	YALI0B16104g	GUA1	Purine metabolism	9.45824884945905e-06	8.44224499107e-06	8.52751166547981e-06	8.44224499107e-06	8.52751166547981e-06	8.44224499107e-06
Q6CEF6	YALI0B16038g	YALI0_B16038g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Peroxisome // Terpenoid backbone biosynthesis	1.83987535470566e-07	1.6422361839576e-07	1.65882276941557e-07	1.6422361839576e-07	1.65882276941557e-07	1.6422361839576e-07
Q6CEG2	YALI0B15884g	COQ3	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	0	0	0	0	0	0
Q6CEH1	YALI0B15664g	YALI0_B15664g	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	0	0	0	0	0	0
Q6CEH4	YALI0B15598g	YALI0_B15598g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glutathione metabolism // Pentose phosphate pathway	1.21807803095129e-06	9.03585949679032e-07	2.23861581799314e-06	5.05957289475589e-07	2.23861581799315e-06	0
Q6CEI8	YALI0B15304g	YALI0_B15304g	Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	2.68589866219261e-06	2.39737977804546e-06	2.42159331380426e-06	2.39737977804557e-06	2.42159331380461e-06	2.39737977804592e-06
Q6CEJ7	YALI0B15125g	YALI0_B15125g	 	0	0	0	0	0	0
Q6CEK6	YALI0B14927g	RBK1	Pentose phosphate pathway // Pentose phosphate pathway	0	0	0	0	0	0
Q6CEL0	YALI0B14839g	YALI0_B14839g	 	0	0	0	0	0	0
Q6CEL5	YALI0B14729g	YALI0_B14729g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6CEM0	YALI0B14619g	YALI0_B14619g	Arginine biosynthesis // Atrazine degradation // Arginine biosynthesis // Atrazine degradation // Valine, leucine and isoleucine degradation	0	0	0	0	0	0
Q6CEM4	YALI0B14531g	YALI0_B14531g	Glycerolipid metabolism // Glycerolipid metabolism // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism //   // Biosynthesis of secondary metabolites // Glycerolipid metabolism // Glycerophospholipid metabolism //  	0	0	0	0	0	0
Q6CEM5	YALI0B14509g	YALI0_B14509g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism	3.43207098344817e-06	3.06339836582637e-06	3.09433868932122e-06	3.06339836582637e-06	3.09433868932122e-06	3.06339836582637e-06
Q6CEM7	YALI0B14465g	YALI0_B14465g	Carbon metabolism // One carbon pool by folate	0	0	0	3.6853890852339e-08	0	0
Q6CEN0	YALI0B14399g	YALI0_B14399g	Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Arginine and proline metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	1.00880456563147e-08	9.004949415e-09	9.09533343701747e-09	9.004949415e-09	9.09533343701747e-09	9.004949415e-09
Q6CEN5	YALI0B14289g	YALI0_B14289g	Starch and sucrose metabolism	0	0	0	0	0	0
Q6CEQ0	YALI0B13970g	YALI0_B13970g	Biosynthesis of secondary metabolites // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6CER7	YALI0B13552g	YALI0_B13552g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Purine metabolism	0	0	0	1.46631623217903e-07	0	0
Q6CES1	YALI0B13464g	YALI0_B13464g	  //   //   //  	0	0	0	0	0	0
Q6CES3	YALI0B13420g	MEU1	Cysteine and methionine metabolism // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Nicotinate and nicotinamide metabolism // Purine metabolism // Pyrimidine metabolism	0	0	0	0	0	0
Q6CEX7	YALI0B12078g	YALI0_B12078g	One carbon pool by folate	0	0	0	0	0	0
Q6CF09	YALI0B11286g	YALI0_B11286g	Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system // Autophagy - yeast // Inositol phosphate metabolism // Phosphatidylinositol signaling system	0	0	0	0	0	0
Q6CF18	YALI0B11044g	NTE1	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6CF43	YALI0B10406g	YALI0_B10406g	Lysine degradation // Lysine degradation	0	0	0	0	0	0
Q6CF46	YALI0B10340g	YALI0_B10340g	Peroxisome // Peroxisome	5.93615645082532e-10	0	5.35201010126196e-10	0	5.35201010125564e-10	0
