enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0TBF6	KLMA_30124	KLMA_30124	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.8385597397684e-06	2.76450612199021e-07	1.30543399624123e-08	1.27971683104291e-08	1.50741879792458e-08	5.53457344808406e-07	1.30556839074684e-08	2.68987201887111e-07
W0TBH4	KLMA_40147	KLMA_40147	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TBH5	KLMA_50333	KLMA_50333	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism	0	0	0	0	0	0	0	0
W0TBI1	KLMA_30149	KLMA_30149	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Glutathione metabolism // Glutathione metabolism	5.57792223487027e-06	0	2.82959772966163e-07	1.98944223402094e-07	2.88745721298397e-07	0	2.82963622759113e-07	0
W0TBI3	KLMA_30154	KLMA_30154	Glutathione metabolism	0	0	0	0	0	0	0	0
W0TBI6	KLMA_40344	KLMA_40344	Other reactions // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TBJ2	KLMA_30164	KLMA_30164	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TBK0	KLMA_50363	KLMA_50363	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TBL5	KLMA_30194	KLMA_30194	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TBL9	KLMA_30199	KLMA_30199	Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TBM3	KLMA_30204	KLMA_30204	Steroid biosynthesis	3.47147287365342e-05	3.7398844438362e-05	2.73858007120352e-05	3.7398844438362e-05	2.73858007120352e-05	2.48924145426598e-05	2.73858007120352e-05	2.08308943340677e-05
W0TBP1	KLMA_40217	KLMA_40217	Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0
W0TBP5	KLMA_50151	KLMA_50151	Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // Phenylalanine metabolism // Tryptophan metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	0	0	0	0	0	0	0	0
W0TBQ2	KLMA_30234	KLMA_30234	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TBT3	KLMA_40257	KLMA_40257	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0
W0TBT5	KLMA_40459	KLMA_40459	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TBT7	KLMA_30269	KLMA_30269	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TBV7	KLMA_50226	KLMA_50226	Pyrimidine metabolism // Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TBW1	KLMA_50231	KLMA_50231	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism // One carbon pool by folate	0	0	0	0	0	0	0	0
W0TBW6	KLMA_40494	KLMA_40494	Sulfur metabolism	1.65911701962849e-08	9.20220117533839e-09	1.30884640932464e-08	9.20220117533834e-09	1.30884640932464e-08	1.34998081123747e-08	1.30884640932464e-08	1.48954755865399e-08
W0TBW7	KLMA_50488	KLMA_50488	Streptomycin biosynthesis // Streptomycin biosynthesis	0	0	0	0	0	0	0	0
W0TBW9	KLMA_50241	KLMA_50241	Vitamin B6 metabolism // Vitamin B6 metabolism	0	0	0	0	0	0	0	0
W0TBX1	KLMA_50493	KLMA_50493	Citrate cycle (TCA cycle) // Lysine degradation // Lysine degradation	5.43991250577271e-11	1.65161671652589e-06	0	0	6.44971850358096e-08	1.8959397456306e-06	4.2914453085504e-11	4.2064704e-11
W0TBX3	KLMA_30314	KLMA_30314	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TBX8	KLMA_40509	KLMA_40509	N-Glycan biosynthesis // Various types of N-glycan biosynthesis // N-Glycan biosynthesis // Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0
W0TBX9	KLMA_50503	KLMA_50503	Glycine, serine and threonine metabolism	8.1272756734242e-05	1.18254370738829e-05	6.41145588701968e-05	1.56906461997964e-05	6.41145588701881e-05	1.48583667136684e-05	6.41145588701804e-05	1.6342664300956e-05
W0TBY7	KLMA_50513	KLMA_50513	Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	0	0	0	0	0	0	0	0
W0TBZ0	KLMA_40524	KLMA_40524	Pentose phosphate pathway	0	0	0	0	0	4.02633659880608e-08	0	0
W0TBZ1	KLMA_40267	KLMA_40267	Various types of N-glycan biosynthesis // Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0
W0TBZ3	KLMA_50271	KLMA_50271	Biosynthesis of unsaturated fatty acids	0	0	0	0	0	0	0	0
W0TC06	KLMA_40539	KLMA_40539	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TC09	KLMA_50533	KLMA_50533	Glycolysis / Gluconeogenesis // Propanoate metabolism // Propanoate metabolism // Other reactions // Propanoate metabolism // Propanoate metabolism	0	6.76605226073859e-09	4.76795848783587e-09	0	4.76795848783587e-09	4.72002145694098e-09	4.76795848783587e-09	3.62672628954278e-09
W0TC15	KLMA_50296	KLMA_50296	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0
W0TC20	KLMA_50301	KLMA_50301	Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TC56	KLMA_40342	KLMA_40342	Glycine, serine and threonine metabolism	4.29641750542993e-08	6.25142014312703e-09	3.3893634737109e-08	8.29473118830604e-09	3.38936347371044e-08	7.85475347654918e-09	3.38936347371003e-08	8.63941520005176e-09
W0TC58	KLMA_50578	KLMA_50578	Pantothenate and CoA biosynthesis	7.39369039134955e-10	5.71725000019646e-10	5.83274416703864e-10	5.71724999859358e-10	5.83274416703864e-10	5.71724999789231e-10	5.83274416703864e-10	5.71725000019646e-10
W0TC80	KLMA_50361	KLMA_50361	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TC82	KLMA_30424	KLMA_30424	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	0	0	0	0	0	0	0	0
W0TC91	KLMA_50608	KLMA_50608	Aminobenzoate degradation // Aminobenzoate degradation	0	0	0	0	0	0	0	0
W0TC93	KLMA_40624	KLMA_40624	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TC97	KLMA_50613	KLMA_50613	Purine metabolism	0	0	0	0	0	0	0	0
W0TC99	KLMA_50381	KLMA_50381	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Other reactions	5.81699455872344e-10	8.24333703122105e-08	4.4948721901609e-10	4.01928613420435e-10	3.65084220088885e-09	9.45058788179911e-08	4.4948721901609e-10	4.77106452734085e-10
W0TCB1	KLMA_30449	KLMA_30449	Cysteine and methionine metabolism	0	0	0	0	0	0	0	0
W0TCB9	KLMA_50019	KLMA_50019	Alanine, aspartate and glutamate metabolism	2.49411351147597e-07	1.36598329311671e-07	1.96755953638183e-07	0	1.96755953638186e-07	2.14326786908491e-07	1.96755953638188e-07	2.48467084964819e-07
W0TCC2	KLMA_40417	KLMA_40417	Oxidative phosphorylation	0	0	0	7.85472978811543e-07	0	1.35001635368443e-06	0	9.11954613831584e-07
W0TCC3	KLMA_50024	KLMA_50024	Arginine and proline metabolism	0	0	0	0	0	0	0	0
W0TCE4	KLMA_50431	KLMA_50431	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	0	0	0	0	0	0	0	0
W0TCG0	KLMA_40467	KLMA_40467	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0TCG5	KLMA_40472	KLMA_40472	Starch and sucrose metabolism // Starch and sucrose metabolism	0	0	0	0	0	0	0	0
W0TCH2	KLMA_50084	KLMA_50084	Histidine metabolism // Histidine metabolism	0	0	0	0	0	0	0	0
W0TCH5	KLMA_50471	KLMA_50471	Sulfur metabolism	1.65911701962849e-08	9.20220117533839e-09	1.30884640932464e-08	9.20220117533834e-09	1.30884640932464e-08	1.34998081123747e-08	1.30884640932464e-08	1.48954755865399e-08
W0TCH6	KLMA_40487	KLMA_40487	Thiamine metabolism // Thiamine metabolism	0	0	0	0	0	0	0	0
W0TCI5	KLMA_30504	KLMA_30504	Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism	0	0	0	0	0	0	0	0
W0TCJ1	KLMA_40502	KLMA_40502	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TCJ3	KLMA_50104	KLMA_50104	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TCK2	KLMA_40512	KLMA_40512	Purine metabolism	0	0	0	0	0	0	0	0
W0TCL8	KLMA_50129	KLMA_50129	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TCL9	KLMA_30539	KLMA_30539	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0
W0TCM6	KLMA_40537	KLMA_40537	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TCM8	KLMA_60086	KLMA_60086	Fatty acid elongation // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Other reactions // Other reactions // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids	1.88492989185138e-09	2.03060085582007e-09	1.48693768339659e-09	2.03060085582007e-09	1.48693768339659e-09	1.35155401277331e-09	1.48693768339659e-09	1.13103045020467e-09
W0TCN2	KLMA_60091	KLMA_60091	Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TCN8	KLMA_40552	KLMA_40552	Thiamine metabolism // Thiamine metabolism	0	0	0	0	0	0	0	0
W0TCN9	KLMA_50536	KLMA_50536	Inositol phosphate metabolism // Inositol phosphate metabolism // Other reactions // Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TCQ7	KLMA_50144	KLMA_50144	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TCR6	KLMA_50154	KLMA_50154	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	1.59417265880528e-06	8.84187408706173e-07	1.25761301682507e-06	8.84187408706173e-07	1.25761301682507e-06	1.29713594759719e-06	1.25761301682507e-06	1.43124287097992e-06
W0TCR9	KLMA_60131	KLMA_60131	Other reactions	6.59959593600249e-07	0	5.07711451121186e-07	6.95272447123182e-07	5.07711451121187e-07	1.74075837909202e-06	5.07711451121186e-07	4.76972259147953e-07
W0TCS1	KLMA_40587	KLMA_40587	Purine metabolism // Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TCS6	KLMA_40592	KLMA_40592	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TCT3	KLMA_50581	KLMA_50581	Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism	0	0	0	0	0	0	0	0
W0TCV6	KLMA_30634	KLMA_30634	Pentose phosphate pathway // Pentose phosphate pathway	2.55346919825893e-08	9.83693435626885e-06	3.41037975037959e-07	5.09974281691455e-08	1.16743290754777e-07	6.67637157240563e-06	1.16743290754777e-07	1.23378606308555e-07
W0TCW2	KLMA_60176	KLMA_60176	Taurine and hypotaurine metabolism	0	0	0	0	0	0	0	0
W0TCW7	KLMA_60181	KLMA_60181	Arginine and proline metabolism // Arginine and proline metabolism	1.53512255331279e-05	8.51434863536466e-06	1.21102949219738e-05	1.23537242036296e-05	1.21102949219738e-05	2.41904225859607e-05	1.21102949219738e-05	1.37822600338034e-05
W0TCX6	KLMA_30654	KLMA_30654	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TCY6	KLMA_50631	KLMA_50631	Pentose phosphate pathway	0	8.16963864710785e-06	0	0	1.1330259640401e-07	5.59274407321574e-06	1.13302596404021e-07	5.48872800056987e-09
W0TCY7	KLMA_50229	KLMA_50229	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Drug metabolism - other enzymes // Drug metabolism - other enzymes	2.71078944978071e-08	2.09614687167016e-08	2.13849113462477e-08	2.09614687167016e-08	2.13849113462477e-08	2.09614687167016e-08	2.13849113462477e-08	2.09614687167016e-08
W0TCY9	KLMA_50022	KLMA_50022	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TCZ2	KLMA_60206	KLMA_60206	Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TCZ7	KLMA_50032	KLMA_50032	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TCZ9	KLMA_30679	KLMA_30679	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	9.32753151573624e-10	1.89152719323243e-08	7.35831528927807e-10	8.23184599874604e-10	7.35831528927807e-10	1.71619710051529e-08	7.35831528927807e-10	7.21261328824229e-10
W0TD16	KLMA_50269	KLMA_50269	Tryptophan metabolism	0	0	0	0	0	0	0	0
W0TD19	KLMA_50274	KLMA_50274	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	2.29165200010761e-11
W0TD23	KLMA_30709	KLMA_30709	Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0
W0TD26	KLMA_50284	KLMA_50284	Steroid biosynthesis	2.85582069398115e-09	3.07663051866667e-09	2.25290357266614e-09	3.07663051866667e-09	2.25290357266614e-09	2.04778418732885e-09	2.25290357266614e-09	1.71366164387619e-09
W0TD28	KLMA_50067	KLMA_50067	Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism	0	0	0	0	0	0	0	0
W0TD31	KLMA_30719	KLMA_30719	Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0TD38	KLMA_60261	KLMA_60261	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	4.97740632469932e-06	3.23532000646054e-11	3.92658282614208e-06	3.23532000045132e-11	3.92658282614272e-06	3.23531999920412e-11	3.92658282614326e-06	0
W0TD39	KLMA_50304	KLMA_50304	Alanine, aspartate and glutamate metabolism	0	0	0	0	0	0	0	0
W0TD40	KLMA_50082	KLMA_50082	Methane metabolism	0	0	0	0	0	0	0	0
W0TD45	KLMA_50087	KLMA_50087	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TD46	KLMA_60271	KLMA_60271	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation	0	1.41253266392552e-05	0	2.90192924768964e-05	0.000114885681530622	3.27123016827609e-05	0.000114885681530622	2.72391606359721e-05
W0TD54	KLMA_60281	KLMA_60281	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TD58	KLMA_60286	KLMA_60286	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	6.99103449101237e-09	0	5.51509645357938e-09	0	5.51509645357938e-09	0	5.51509645357938e-09	0
W0TD69	KLMA_50117	KLMA_50117	Arginine and proline metabolism	3.83592793144224e-08	2.1275537583766e-08	3.02609185494372e-08	1.17664996148753e-08	3.02609185494372e-08	2.23554766952514e-09	3.02609185494372e-08	3.44389223293605e-08
W0TD74	KLMA_50349	KLMA_50349	Glutathione metabolism	0	0	0	0	0	0	0	0
W0TD76	KLMA_60301	KLMA_60301	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TD84	KLMA_40055	KLMA_40055	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	0	3.04511142145474e-06	0	4.87458595530323e-07	0	5.06592283944467e-07	0	3.37049144827922e-06
W0TD85	KLMA_50364	KLMA_50364	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TD86	KLMA_60009	KLMA_60009	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TD95	KLMA_60019	KLMA_60019	Carbon fixation in photosynthetic organisms	0	0	0	0	0	0	0	0
W0TD99	KLMA_60024	KLMA_60024	Pentose phosphate pathway // Pentose phosphate pathway	6.11341709320019e-09	3.4367973486351e-07	1.61283925597018e-08	4.68848668615344e-09	0	2.30977309570672e-07	0	9.02775766169664e-09
W0TDA2	KLMA_50384	KLMA_50384	Fructose and mannose metabolism // Fructose and mannose metabolism	1.24111767477075e-07	1.3370784692265e-07	9.79094538212131e-08	1.3370784692265e-07	9.79094538212131e-08	8.89950265359288e-08	9.79094538212131e-08	7.44743339723201e-08
W0TDA7	KLMA_50389	KLMA_50389	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TDB2	KLMA_40090	KLMA_40090	Fatty acid biosynthesis	1.90374918039389e-11	0	1.50183214898924e-11	2.05094112624102e-11	1.50183214898924e-11	0	1.50183214898924e-11	1.14235983832424e-11
W0TDC6	KLMA_40105	KLMA_40105	Starch and sucrose metabolism	0	0	0	0	0	0	0	0
W0TDD2	KLMA_50419	KLMA_50419	Glyoxylate and dicarboxylate metabolism // Methane metabolism	0	0	0	0	0	0	0	0
W0TDD4	KLMA_40110	KLMA_40110	beta-Alanine metabolism // beta-Alanine metabolism	0	0	0	0	0	0	0	0
W0TDD9	KLMA_40115	KLMA_40115	Porphyrin and chlorophyll metabolism // Porphyrin and chlorophyll metabolism	2.09199828532926e-09	1.61766e-09	1.65033834966e-09	1.61766e-09	1.65033834966e-09	1.61766e-09	1.65033834966e-09	1.61766e-09
W0TDE8	KLMA_50434	KLMA_50434	Inositol phosphate metabolism	1.60936487486111e-07	1.7337962842299e-07	1.26959787214215e-07	1.7337962842299e-07	1.26959787214215e-07	1.15400292409313e-07	1.26959787214215e-07	9.65712383256033e-08
W0TDE9	KLMA_40125	KLMA_40125	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	5.12108201936838e-07	4.64278202598344e-08	9.49254882730299e-07	9.33841038666293e-07	6.60361552799808e-07	3.54151480939554e-07	6.98966306079806e-07	7.14540736128809e-07
W0TDF9	KLMA_50177	KLMA_50177	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TDG7	KLMA_60401	KLMA_60401	Glyoxylate and dicarboxylate metabolism // Methane metabolism	0	0	0	0	0	0	0	0
W0TDH2	KLMA_50459	KLMA_50459	Pyrimidine metabolism	0	0	0	0	0	0	0	6.98707574727278e-09
W0TDH3	KLMA_60406	KLMA_60406	Purine metabolism // Purine metabolism	0	0	0	0	0	0	0	0
W0TDH4	KLMA_50192	KLMA_50192	N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TDI0	KLMA_60114	KLMA_60114	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	0	0	0	0	0	0	0	0
W0TDJ3	KLMA_60426	KLMA_60426	Glycerolipid metabolism // Glycerolipid metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TDJ9	KLMA_50217	KLMA_50217	Glycerolipid metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TDL8	KLMA_60451	KLMA_60451	Glycerolipid metabolism	0	3.31384121383471e-08	0	0	0	0	0	0
W0TDM8	KLMA_60461	KLMA_60461	Glycolysis / Gluconeogenesis // Galactose metabolism	7.18422588143217e-07	6.63054916940855e-08	1.33041769147216e-06	1.30917278075356e-06	9.25807908396317e-07	4.97364646836206e-07	9.79875826316314e-07	1.00146408839268e-06
W0TDN5	KLMA_60164	KLMA_60164	Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0
W0TDP3	KLMA_60476	KLMA_60476	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TDP7	KLMA_60481	KLMA_60481	Pyruvate metabolism // Pyruvate metabolism // Pyruvate metabolism	0	0	0	0	0	0	0	0
W0TDP8	KLMA_40220	KLMA_40220	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TDQ2	KLMA_40225	KLMA_40225	Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism	5.2865842669413e-05	4.087907703e-05	4.1704875265083e-05	4.087907703e-05	4.1704875265083e-05	4.087907703e-05	4.1704875265083e-05	4.087907703e-05
W0TDS0	KLMA_50297	KLMA_50297	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	2.24488830918375e-08	7.48992238008844e-08	1.77095043209667e-08	7.1666961871821e-08	1.77095043209667e-08	1.0369313411574e-07	1.77095043209667e-08	1.18381192643278e-07
W0TDS2	KLMA_40245	KLMA_40245	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TDT2	KLMA_60219	KLMA_60219	Glycolysis / Gluconeogenesis // Purine metabolism // Purine metabolism	2.12258465818756e-06	1.1264379040538e-06	3.99300764611398e-06	3.97541163793885e-06	2.7929920805563e-06	2.1191861199069e-06	2.9593880453563e-06	2.99331783794277e-06
W0TDU0	KLMA_50317	KLMA_50317	Purine metabolism // Purine metabolism	0	0	8.73961609703802e-11	0	8.73961609703802e-11	0	8.73961609703802e-11	8.56656295870914e-11
