enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
Q06489	YPR118W	MRI1	 // 	0	0	0	0	0	0	0	0
Q06490	YPR121W	THI22	sce00730  Thiamine metabolism // sce00730  Thiamine metabolism	0	0	0	0	0	0	0	0
Q06494	YPR127W	YPR127W	 // 	0	0	0	0	0	0	0	0
Q06508	YPR139C	LOA1	 // 	0	0	0	0	0	0	0	0
Q06510	YPR140W	TAZ1	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
Q06549	YLR245C	CDD1	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism	0	0	0	0	0	0	0	0
Q06625	YPR184W	GDB1	sce00500  Starch and sucrose metabolism // sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0
Q06636	YDR302W	GPI11	sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
Q06667	YDR315C	IPK1	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0
Q06685	YLR410W	VIP1	 //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q06702	YLR307W	CDA1	sce00520  Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0
Q06703	YLR308W	CDA2	sce00520  Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0
Q06708	YLR386W	VAC14	 //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q06817	YPR081C	GRS2	sce00970  Aminoacyl-tRNA biosynthesis	6.14949223140463e-07	1.40622758772131e-07	6.39775407998552e-07	3.25218021101575e-08	6.39775407998552e-07	1.03807621782396e-07	6.39775407998552e-07	3.20039263681378e-07
Q06892	YPL188W	POS5	sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism	0	0	0	0	0	0	0	0
Q07471	YDL080C	THI3	Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0
Q07500	YDL085W	NDE2		2.00465684291627e-06	0	1.66324250826654e-06	1.61986155910944e-06	1.74273508243435e-06	0	1.55545787723337e-06	0
Q07540	YDL120W	YFH1	 // 	0	0	0	0	0	0	0	0
Q07560	YDL142C	CRD1	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
Q07648	YDL219W	DTD1	 //  //  // 	0	0	0	0	0	0	0	0
Q07729	YDL238C	GUD1	sce00230  Purine metabolism	0	0	0	0	0	0	0	0
Q07747	YDL243C	AAD4	 //  //  //  //  //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q07786	YDL246C	SOR2	sce00040  Pentose and glucuronate interconversions // sce00051  Fructose and mannose metabolism //  // 	0	0	0	0	0	0	0	0
Q07804	YLL012W	YEH1	sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis //  //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q07830	YLL031C	GPI13	sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
Q07923	YLR011W	LOT6	 // 	0	0	0	0	0	0	0	0
Q07938	YLR017W	MEU1	sce00270  Cysteine and methionine metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00270  Cysteine and methionine metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0
Q07950	YLR020C	YEH2	 // 	0	0	0	0	0	0	0	0
Q07993	YLR070C	XYL2	sce00040  Pentose and glucuronate interconversions	0	0	0	0	0	0	0	0
Q08108	YOL011W	PLB3	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
Q08220	YOL049W	GSH2	sce00270  Cysteine and methionine metabolism // sce00480  Glutathione metabolism	0	0	0	0	0	0	0	0
Q08224	YOL055C	THI20	sce00730  Thiamine metabolism // sce00730  Thiamine metabolism	0	0	0	0	0	0	0	0
Q08227	YOL065C	INP54	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0
Q08234	YOL075C	YOL075C	 // 	0	0	0	0	0	0	0	0
Q08295	YOL157C	IMA2	 //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q08361	YOL165C	AAD15	 //  //  //  //  //  //  //  //  //  //  // 	0	0	0	0	0	0	0	0
Q08438	YOR054C	VHS3	sce00770  Pantothenate and CoA biosynthesis // sce00770  Pantothenate and CoA biosynthesis	0	0	0	0	0	0	0	0
Q08548	YOR175C	ALE1	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites	5.08126571458032e-08	6.10312643176232e-08	5.28515695575868e-08	6.14493482630468e-08	5.28515695575868e-08	5.60473428365247e-08	5.28515695575868e-08	4.17580873407928e-08
Q08558	YOR180C	DCI1	 // 	0	0	0	0	0	0	0	0
Q08645	YOR241W	MET7	sce00790  Folate biosynthesis // sce00790  Folate biosynthesis	0	0	0	0	0	0	0	0
Q08650	YOR245C	DGA1	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism // sce00561  Glycerolipid metabolism	2.33983863958423e-08	0	0	0	0	0	0	0
Q08686	YOR251C	TUM1	 // 	0	0	0	0	0	0	0	0
Q08742	YOR286W	RDL2	 // 	0	0	0	0	0	0	0	0
Q08905	YOR381W	FRE3	 // 	0	0	0	0	0	0	0	0
Q08908	YOR384W	FRE5	 // 	0	0	0	0	0	0	0	0
Q08911	YOR388C	FDH1	sce00630  Glyoxylate and dicarboxylate metabolism // sce01200  Carbon metabolism	1.26580515740412e-05	7.65178645061473e-06	2.85688683723829e-06	3.27650723153331e-09	4.87507446397245e-06	2.54361373487437e-06	0	4.82631099926617e-07
Q08914	YOR391C	HSP33	 // 	0	0	0	0	0	0	0	0
Q08959	YPL206C	PGC1	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
Q08975	YPL258C	THI21	sce00730  Thiamine metabolism // sce00730  Thiamine metabolism	0	0	0	0	0	0	0	0
