enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0TBT5	KLMA_40459	KLMA_40459	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBT7	KLMA_30269	KLMA_30269	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBV7	KLMA_50226	KLMA_50226	Pyrimidine metabolism // Pyrimidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBW1	KLMA_50231	KLMA_50231	Nitrogen metabolism // Nitrogen metabolism // Glycine, serine and threonine metabolism // One carbon pool by folate	Inf	0	Inf	0	Inf	0	Inf	0
W0TBW6	KLMA_40494	KLMA_40494	Sulfur metabolism	Inf	0.00143140115159439	Inf	0.00188749564866747	Inf	0.00124882997358388	Inf	0.00159382362192765
W0TBW7	KLMA_50488	KLMA_50488	Streptomycin biosynthesis // Streptomycin biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TBW9	KLMA_50241	KLMA_50241	Vitamin B6 metabolism // Vitamin B6 metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBX1	KLMA_50493	KLMA_50493	Citrate cycle (TCA cycle) // Lysine degradation // Lysine degradation	Inf	0.128208504129565	Inf	0	Inf	0.263754806563799	Inf	3.59924241672702e-06
W0TBX3	KLMA_30314	KLMA_30314	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBX8	KLMA_40509	KLMA_40509	N-Glycan biosynthesis // Various types of N-glycan biosynthesis // N-Glycan biosynthesis // Various types of N-glycan biosynthesis	Inf	Inf	Inf	0	Inf	Inf	Inf	Inf
W0TBX9	KLMA_50503	KLMA_50503	Glycine, serine and threonine metabolism	Inf	1	Inf	1	Inf	1	Inf	1
W0TBY7	KLMA_50513	KLMA_50513	Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBZ0	KLMA_40524	KLMA_40524	Pentose phosphate pathway	Inf	0	Inf	Inf	Inf	0.122538579805181	Inf	Inf
W0TBZ1	KLMA_40267	KLMA_40267	Various types of N-glycan biosynthesis // Various types of N-glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TBZ3	KLMA_50271	KLMA_50271	Biosynthesis of unsaturated fatty acids	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0
W0TC06	KLMA_40539	KLMA_40539	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	Inf	0	Inf	Inf	Inf	0	Inf	0
W0TC09	KLMA_50533	KLMA_50533	Glycolysis / Gluconeogenesis // Propanoate metabolism // Propanoate metabolism // Other reactions // Propanoate metabolism // Propanoate metabolism	Inf	0.000742743258037944	Inf	0	Inf	0.000537454454990754	Inf	0.000444395336288571
W0TC15	KLMA_50296	KLMA_50296	Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	Inf	0	Inf	0	Inf	0	Inf	0
W0TC20	KLMA_50301	KLMA_50301	Pyruvate metabolism	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0TC56	KLMA_40342	KLMA_40342	Glycine, serine and threonine metabolism	Inf	0.00467069779719786	Inf	0.0108641393899442	Inf	0.0181187057418403	Inf	0.0117475707966517
W0TC58	KLMA_50578	KLMA_50578	Pantothenate and CoA biosynthesis	Inf	0.0030044472107331	Inf	Inf	Inf	Inf	Inf	Inf
W0TC80	KLMA_50361	KLMA_50361	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0TC82	KLMA_30424	KLMA_30424	Alanine, aspartate and glutamate metabolism // Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism // Arginine and proline metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TC91	KLMA_50608	KLMA_50608	Aminobenzoate degradation // Aminobenzoate degradation	Inf	0	Inf	0	Inf	Inf	Inf	0
W0TC93	KLMA_40624	KLMA_40624	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Methane metabolism // Methane metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TC97	KLMA_50613	KLMA_50613	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TC99	KLMA_50381	KLMA_50381	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCB1	KLMA_30449	KLMA_30449	Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCB9	KLMA_50019	KLMA_50019	Alanine, aspartate and glutamate metabolism	Inf	0.00786972543178642	Inf	Inf	Inf	0.00537236765772747	Inf	0.00964377441671179
W0TCC2	KLMA_40417	KLMA_40417	Oxidative phosphorylation	Inf	Inf	Inf	1	Inf	1	Inf	1
W0TCC3	KLMA_50024	KLMA_50024	Arginine and proline metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCE4	KLMA_50431	KLMA_50431	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TCG0	KLMA_40467	KLMA_40467	Oxidative phosphorylation	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCG5	KLMA_40472	KLMA_40472	Starch and sucrose metabolism // Starch and sucrose metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TCH2	KLMA_50084	KLMA_50084	Histidine metabolism // Histidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCH5	KLMA_50471	KLMA_50471	Sulfur metabolism	Inf	0.00294210120275922	Inf	0.0099618463293614	Inf	0.0045889511175594	Inf	0.00353715724357217
W0TCH6	KLMA_40487	KLMA_40487	Thiamine metabolism // Thiamine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCI5	KLMA_30504	KLMA_30504	Vitamin B6 metabolism // Vitamin B6 metabolism // Vitamin B6 metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCJ1	KLMA_40502	KLMA_40502	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCJ3	KLMA_50104	KLMA_50104	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TCK2	KLMA_40512	KLMA_40512	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCL8	KLMA_50129	KLMA_50129	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCL9	KLMA_30539	KLMA_30539	Other types of O-glycan biosynthesis // Other types of O-glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCM6	KLMA_40537	KLMA_40537	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCM8	KLMA_60086	KLMA_60086	Fatty acid elongation // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Other reactions // Other reactions // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids // Biosynthesis of unsaturated fatty acids	Inf	0.000783442760508841	Inf	0.000607244599073155	Inf	0.000971051832754637	Inf	Inf
W0TCN2	KLMA_60091	KLMA_60091	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCN8	KLMA_40552	KLMA_40552	Thiamine metabolism // Thiamine metabolism	Inf	0	Inf	0	Inf	Inf	Inf	0
W0TCN9	KLMA_50536	KLMA_50536	Inositol phosphate metabolism // Inositol phosphate metabolism // Other reactions // Inositol phosphate metabolism // Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCQ7	KLMA_50144	KLMA_50144	N-Glycan biosynthesis // N-Glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCR6	KLMA_50154	KLMA_50154	Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis // Valine, leucine and isoleucine biosynthesis	Inf	0.152840643354053	Inf	Inf	Inf	0.194776252170252	Inf	0.148288603148972
W0TCR9	KLMA_60131	KLMA_60131	Other reactions	Inf	Inf	Inf	0.0209795664921659	Inf	0.052242039964223	Inf	0.0218882493438525
W0TCS1	KLMA_40587	KLMA_40587	Purine metabolism // Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCS6	KLMA_40592	KLMA_40592	Other reactions // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCT3	KLMA_50581	KLMA_50581	Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism // Lipoic acid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCV6	KLMA_30634	KLMA_30634	Pentose phosphate pathway // Pentose phosphate pathway	Inf	0.217229107520934	Inf	0.00151958216552208	Inf	0.120753001990926	Inf	0.00384164052788489
W0TCW2	KLMA_60176	KLMA_60176	Taurine and hypotaurine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCW7	KLMA_60181	KLMA_60181	Arginine and proline metabolism // Arginine and proline metabolism	Inf	0.70306628995195	Inf	1	Inf	0.976495077638711	Inf	0.99009900990099
W0TCX6	KLMA_30654	KLMA_30654	Other reactions // Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TCY6	KLMA_50631	KLMA_50631	Pentose phosphate pathway	Inf	1	Inf	0	Inf	0.429840231991829	Inf	0.000318058054912276
W0TCY7	KLMA_50229	KLMA_50229	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Drug metabolism - other enzymes // Drug metabolism - other enzymes	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCY9	KLMA_50022	KLMA_50022	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	0	Inf	Inf	Inf	Inf
W0TCZ2	KLMA_60206	KLMA_60206	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TCZ7	KLMA_50032	KLMA_50032	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	Inf	Inf	Inf	Inf	0	Inf	0
W0TCZ9	KLMA_30679	KLMA_30679	Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Purine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD16	KLMA_50269	KLMA_50269	Tryptophan metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TD19	KLMA_50274	KLMA_50274	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	Inf	0	Inf	0	Inf	Inf	Inf	6.13709900303743e-06
W0TD23	KLMA_30709	KLMA_30709	Porphyrin and chlorophyll metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TD26	KLMA_50284	KLMA_50284	Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD28	KLMA_50067	KLMA_50067	Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism // Tryptophan metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TD31	KLMA_30719	KLMA_30719	Glycolysis / Gluconeogenesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD38	KLMA_60261	KLMA_60261	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD39	KLMA_50304	KLMA_50304	Alanine, aspartate and glutamate metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TD40	KLMA_50082	KLMA_50082	Methane metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TD45	KLMA_50087	KLMA_50087	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	0	Inf	0	Inf	0	Inf	0
W0TD46	KLMA_60271	KLMA_60271	Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid biosynthesis // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation	Inf	1	Inf	1	Inf	1	Inf	1
W0TD54	KLMA_60281	KLMA_60281	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD58	KLMA_60286	KLMA_60286	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD69	KLMA_50117	KLMA_50117	Arginine and proline metabolism	Inf	0.0129268356863941	Inf	Inf	Inf	Inf	Inf	0.0635202621671463
W0TD74	KLMA_50349	KLMA_50349	Glutathione metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD76	KLMA_60301	KLMA_60301	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TD84	KLMA_40055	KLMA_40055	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	Inf	0.200372834002914	Inf	0.0358792120281425	Inf	0.0390759745600667	Inf	0.454136366473272
W0TD85	KLMA_50364	KLMA_50364	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD86	KLMA_60009	KLMA_60009	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TD95	KLMA_60019	KLMA_60019	Carbon fixation in photosynthetic organisms	Inf	0	Inf	Inf	Inf	0	Inf	0
W0TD99	KLMA_60024	KLMA_60024	Pentose phosphate pathway // Pentose phosphate pathway	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDA2	KLMA_50384	KLMA_50384	Fructose and mannose metabolism // Fructose and mannose metabolism	Inf	0.016118167654376	Inf	0.0117361634565386	Inf	0.0117928640207745	Inf	0.00857390627975048
W0TDA7	KLMA_50389	KLMA_50389	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDB2	KLMA_40090	KLMA_40090	Fatty acid biosynthesis	Inf	0	Inf	Inf	Inf	0	Inf	Inf
W0TDC6	KLMA_40105	KLMA_40105	Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDD2	KLMA_50419	KLMA_50419	Glyoxylate and dicarboxylate metabolism // Methane metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TDD4	KLMA_40110	KLMA_40110	beta-Alanine metabolism // beta-Alanine metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TDD9	KLMA_40115	KLMA_40115	Porphyrin and chlorophyll metabolism // Porphyrin and chlorophyll metabolism	Inf	0.000175482280950952	Inf	0.000179292633631593	Inf	0.000109090209558635	Inf	0.000314189972582605
W0TDE8	KLMA_50434	KLMA_50434	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDE9	KLMA_40125	KLMA_40125	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	Inf	0.000954287637335585	Inf	0.0121122251539844	Inf	0.00440781222760523	Inf	Inf
W0TDF9	KLMA_50177	KLMA_50177	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDG7	KLMA_60401	KLMA_60401	Glyoxylate and dicarboxylate metabolism // Methane metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TDH2	KLMA_50459	KLMA_50459	Pyrimidine metabolism	Inf	0	Inf	0	Inf	0	Inf	0.00216417937839213
W0TDH3	KLMA_60406	KLMA_60406	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDH4	KLMA_50192	KLMA_50192	N-Glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDI0	KLMA_60114	KLMA_60114	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf
W0TDJ3	KLMA_60426	KLMA_60426	Glycerolipid metabolism // Glycerolipid metabolism // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDJ9	KLMA_50217	KLMA_50217	Glycerolipid metabolism // Other reactions	Inf	0	Inf	0	Inf	Inf	Inf	0
W0TDL8	KLMA_60451	KLMA_60451	Glycerolipid metabolism	Inf	0.0199312939615553	Inf	0	Inf	0	Inf	Inf
W0TDM8	KLMA_60461	KLMA_60461	Glycolysis / Gluconeogenesis // Galactose metabolism	Inf	0.0113970034413727	Inf	0.133387852756839	Inf	0.0657851129851648	Inf	0.14715873601432
W0TDN5	KLMA_60164	KLMA_60164	Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDP3	KLMA_60476	KLMA_60476	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0	Inf	0
W0TDP7	KLMA_60481	KLMA_60481	Pyruvate metabolism // Pyruvate metabolism // Pyruvate metabolism	Inf	0	Inf	0	Inf	0	Inf	Inf
W0TDP8	KLMA_40220	KLMA_40220	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TDQ2	KLMA_40225	KLMA_40225	Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism // Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDS0	KLMA_50297	KLMA_50297	Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	Inf	0.0220838025490562	Inf	0.0301823545421596	Inf	0.0316324848321827	Inf	0.0444922564452012
W0TDS2	KLMA_40245	KLMA_40245	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDT2	KLMA_60219	KLMA_60219	Glycolysis / Gluconeogenesis // Purine metabolism // Purine metabolism	Inf	0.0364215820097004	Inf	0.0778294700143066	Inf	0.0599108948981395	Inf	0.071567105144082
W0TDU0	KLMA_50317	KLMA_50317	Purine metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDV7	KLMA_60506	KLMA_60506	Terpenoid backbone biosynthesis // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDV8	KLMA_50609	KLMA_50609	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDW1	KLMA_50347	KLMA_50347	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	0	Inf	0	Inf	0	Inf	0
W0TDW6	KLMA_50619	KLMA_50619	Drug metabolism - cytochrome P450	Inf	0	Inf	0	Inf	0	Inf	Inf
W0TDX2	KLMA_50362	KLMA_50362	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDX5	KLMA_60279	KLMA_60279	Sulfur metabolism // Other reactions	Inf	0.0178985800617399	Inf	0.060236929972788	Inf	0.022492761246817	Inf	Inf
W0TDX8	KLMA_60284	KLMA_60284	Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TDY2	KLMA_60541	KLMA_60541	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Lysine degradation	Inf	1	Inf	0	Inf	1	Inf	1.55811778087463e-05
W0TDY6	KLMA_60294	KLMA_60294	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TE02	KLMA_40290	KLMA_40290	Other reactions // Other reactions // Other reactions // Other reactions	Inf	0	Inf	0	Inf	0	Inf	0
W0TE06	KLMA_70014	KLMA_70014	Purine metabolism	Inf	0	Inf	Inf	Inf	Inf	Inf	0
W0TE11	KLMA_50412	KLMA_50412	Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TE16	KLMA_40310	KLMA_40310	Pentose and glucuronate interconversions // Other reactions // Other reactions	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TE22	KLMA_70034	KLMA_70034	Fructose and mannose metabolism // Fructose and mannose metabolism	Inf	0.118267145530636	Inf	0.0792534171860475	Inf	0.0579565040306619	Inf	0.0547748208275388
W0TE45	KLMA_60032	KLMA_60032	Cyanoamino acid metabolism	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
W0TE50	KLMA_60037	KLMA_60037	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	Inf	0.00101621650614984	Inf	0.00137606955627478	Inf	0.000861493328792065	Inf	0.000335280965348403
W0TE54	KLMA_50452	KLMA_50452	Cysteine and methionine metabolism // Cysteine and methionine metabolism	Inf	0	Inf	Inf	Inf	Inf	Inf	Inf
